"","TRAP","Source","Type","LU_Around","LU_Top","Date","DiameterMax","DiameterMin","HeightMax","Condition","PrincipalSourceOfImpact","TopoID","Note","X","Y","geometry"
"726",9594,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"17",17,"0.9","2 - minor damage","Agriculture",0,NA,467750.735359325,4683731.33131809,c(467750.735359325, 4683731.33131809)
"727",9595,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"14",14,"0.8","2 - minor damage","Agriculture",0,NA,467714.551580069,4683729.31473742,c(467714.551580069, 4683729.31473742)
"728",9596,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"17",17,"0.9","2 - minor damage","Agriculture",0,NA,467689.932608011,4683664.4967421,c(467689.932608011, 4683664.4967421)
"729",8393,"Legacy verification","Burial Mound","Annual agriculture","Other",NA,"30",NA,"1.2","4 - seriously damaged","Construction",0,NA,472530.146416601,4690134.59282684,c(472530.146416601, 4690134.59282684)
"730",8159,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"35",25,"2.5","3 - damaged","Looting",0,NA,478210.925362276,4690944.91279692,c(478210.925362276, 4690944.91279692)
"731",9597,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"24",24,"3.5","2 - minor damage","Agriculture",0,NA,467908.607284797,4684556.72695929,c(467908.607284797, 4684556.72695929)
"732",8394,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"30",NA,"0.3","5 - extinct or near extinct","Agriculture",0,NA,472398.365596591,4690024.55962367,c(472398.365596591, 4690024.55962367)
"733",9598,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"19",18,"1.6","2 - minor damage","Agriculture",0,NA,467582.855443784,4684648.10759999,c(467582.855443784, 4684648.10759999)
"734",8395,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",NA,"2.5","3 - damaged","Agriculture",0,NA,471824.539660612,4689525.11627066,c(471824.539660612, 4689525.11627066)
"735",9599,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"29",29,"5","3 - damaged","Looting",0,NA,467515.757591864,4684680.02821278,c(467515.757591864, 4684680.02821278)
"736",8396,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","Agriculture",0,NA,471712.585623367,4688891.04130134,c(471712.585623367, 4688891.04130134)
"737",8160,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"40",40,"3.5","2 - minor damage","Animal activity",0,NA,476717.900974709,4691563.52448542,c(476717.900974709, 4691563.52448542)
"738",9600,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"17",17,"1.6","3 - damaged","Agriculture",0,NA,467225.258906916,4685138.30409669,c(467225.258906916, 4685138.30409669)
"739",8397,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",NA,"2.3","3 - damaged","Agriculture",0,NA,471460.803885398,4688262.39467552,c(471460.803885398, 4688262.39467552)
"740",9601,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"24",20,"3.5","3 - damaged","Looting",0,NA,466895.399383715,4685357.6562901,c(466895.399383715, 4685357.6562901)
"741",8161,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"50",45,"2","0 - No observation","No observation",0,NA,476991.700692832,4691395.39657615,c(476991.700692832, 4691395.39657615)
"742",9602,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"15",15,"0.4","3 - damaged","Agriculture",0,NA,466938.920253515,4685363.10834343,c(466938.920253515, 4685363.10834343)
"743",9603,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"15",15,"0.4","3 - damaged","Agriculture",0,NA,467025.299787452,4685330.14090492,c(467025.299787452, 4685330.14090492)
"744",8398,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"27",NA,"1.7","4 - seriously damaged","Agriculture",0,NA,470974.612419183,4688535.33296725,c(470974.612419183, 4688535.33296725)
"745",8399,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"1.4","4 - seriously damaged","Agriculture",0,NA,470908.280311337,4688507.43895397,c(470908.280311337, 4688507.43895397)
"746",8162,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",50,"0.8","4 - seriously damaged","Looting",0,NA,476348.52490791,4690821.14272483,c(476348.52490791, 4690821.14272483)
"747",8400,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"34",NA,"2","3 - damaged","Agriculture",0,NA,470652.220758768,4688405.41619937,c(470652.220758768, 4688405.41619937)
"748",9604,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"19",19,"1.6","3 - damaged","Agriculture",0,NA,467965.18949102,4685488.33666267,c(467965.18949102, 4685488.33666267)
"749",9605,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"19",15,"1.5","3 - damaged","Agriculture",0,NA,468324.590803515,4686609.74247998,c(468324.590803515, 4686609.74247998)
"750",9606,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"20",18,"1.9","2 - minor damage","Agriculture",0,NA,468131.320362023,4686902.49481128,c(468131.320362023, 4686902.49481128)
"751",9607,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"20",20,"0.8","2 - minor damage","Agriculture",0,NA,467917.590426268,4687152.12154325,c(467917.590426268, 4687152.12154325)
"752",9608,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"26",24,"2","4 - seriously damaged","Looting",0,NA,467875.19745622,4687214.53585626,c(467875.19745622, 4687214.53585626)
"753",8401,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"30",NA,"0.8","4 - seriously damaged","Agriculture",0,NA,470662.869812788,4687144.21496302,c(470662.869812788, 4687144.21496302)
"754",9609,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"25",22,"2","3 - damaged","Looting",0,NA,467941.121966786,4687185.03765849,c(467941.121966786, 4687185.03765849)
"755",8163,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",55,"0.5","4 - seriously damaged","Agriculture",0,NA,475445.479067803,4689748.1371404,c(475445.479067803, 4689748.1371404)
"756",9610,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"18",17,"1.4","3 - damaged","Agriculture",0,NA,467979.908386977,4687176.22714093,c(467979.908386977, 4687176.22714093)
"757",9611,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"27",25,"2.8","3 - damaged","Looting",0,NA,467942.075665539,4687252.33118123,c(467942.075665539, 4687252.33118123)
"758",9612,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"23",22,"2","4 - seriously damaged","Looting",0,NA,467947.906570914,4687293.7505422,c(467947.906570914, 4687293.7505422)
"759",9613,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"25",23,"2.1","2 - minor damage","Agriculture",0,NA,467967.187258564,4687319.94618438,c(467967.187258564, 4687319.94618438)
"760",8165,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"50",50,"4.5","2 - minor damage","Animal activity",0,NA,475932.190859585,4688977.37254429,c(475932.190859585, 4688977.37254429)
"761",8166,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",NA,"0",0,"0","0 - No observation","Agriculture",0,NA,475955.85977725,4688955.64345262,c(475955.85977725, 4688955.64345262)
"762",8167,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"40",40,"2","3 - damaged","Agriculture",0,NA,474774.651395675,4688978.01570717,c(474774.651395675, 4688978.01570717)
"763",8168,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"60",50,"5","2 - minor damage","Animal activity",0,NA,474828.116616072,4689036.80526143,c(474828.116616072, 4689036.80526143)
"764",8169,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",60,"2.5","2 - minor damage","Agriculture",0,NA,474905.052918719,4689083.12376735,c(474905.052918719, 4689083.12376735)
"765",8170,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",40,"0.4","5 - extinct or near extinct","Agriculture",0,NA,474555.622214416,4687901.43371436,c(474555.622214416, 4687901.43371436)
"766",9614,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"18",14,"1.7","3 - damaged","Looting",0,NA,438514.482309242,4690758.2371959,c(438514.482309242, 4690758.2371959)
"767",8171,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",0,"0","5 - extinct or near extinct","Agriculture",0,NA,438155.004751061,4690658.21018585,c(438155.004751061, 4690658.21018585)
"768",9615,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"35",30,"3.5","4 - seriously damaged","Looting",0,NA,438815.94975806,4690870.74217553,c(438815.94975806, 4690870.74217553)
"769",8172,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",0,"0","5 - extinct or near extinct","Agriculture",0,NA,439692.094637698,4687150.68435242,c(439692.094637698, 4687150.68435242)
"770",9616,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",NA,"0",NA,"0","5 - extinct or near extinct","Other",0,NA,438439.646869757,4691388.50622414,c(438439.646869757, 4691388.50622414)
"771",8173,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"40",35,"1","1 - pristine","No observation",0,NA,440949.440862093,4683603.25467551,c(440949.440862093, 4683603.25467551)
"772",9617,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"30",28,"3.1","4 - seriously damaged","Looting",0,NA,438344.380333857,4691530.50483403,c(438344.380333857, 4691530.50483403)
"773",9338,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",45,"1.2","4 - seriously damaged","Agriculture",200313,NA,438729.6171,4684384.1134,c(438729.6171, 4684384.1134)
"774",9071,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"50",50,"1.5","4 - seriously damaged","Construction",200315,NA,438130.0612,4680948.6004,c(438130.0612, 4680948.6004)
"775",9618,"Legacy verification","Uncertain Mound","Annual agriculture","Pasture",NA,"15",15,"0.5","4 - seriously damaged","Looting",0,NA,436858.119597474,4690964.46849812,c(436858.119597474, 4690964.46849812)
"776",9619,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"25",20,"3.5","4 - seriously damaged","Looting",0,NA,436844.424933323,4691128.04730099,c(436844.424933323, 4691128.04730099)
"777",9620,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"14",14,"1.1","3 - damaged","Looting",0,NA,436797.280302755,4691177.88830504,c(436797.280302755, 4691177.88830504)
"778",9621,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",NA,"0",0,"0","0 - No observation","No observation",0,NA,436500.811341013,4691416.89659536,c(436500.811341013, 4691416.89659536)
"779",8174,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",30,"1.5","3 - damaged","Agriculture",0,NA,435627.108521274,4684033.32122762,c(435627.108521274, 4684033.32122762)
"780",8175,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"2","3 - damaged","Agriculture",0,NA,435648.470145779,4684043.17483295,c(435648.470145779, 4684043.17483295)
"781",9622,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"21",20,"1.4","3 - damaged","Agriculture",0,NA,436368.966848332,4690472.38075131,c(436368.966848332, 4690472.38075131)
"782",8176,"Survey","Burial Mound","Annual agriculture","Pasture",NA,"45",40,"4.5","3 - damaged","Looting",0,NA,435624.39072606,4684090.16352191,c(435624.39072606, 4684090.16352191)
"783",8177,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"1.8","3 - damaged","Agriculture",0,NA,435619.79293138,4684136.05736726,c(435619.79293138, 4684136.05736726)
"784",8178,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",45,"1.5","3 - damaged","Agriculture",0,NA,435587.901976664,4684181.36782023,c(435587.901976664, 4684181.36782023)
"785",8179,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",50,"2.5","4 - seriously damaged","Agriculture",0,NA,435586.78328705,4686237.60715104,c(435586.78328705, 4686237.60715104)
"786",8180,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","Agriculture",0,NA,433532.110758012,4688985.20346779,c(433532.110758012, 4688985.20346779)
"787",8181,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",35,"1.1","4 - seriously damaged","Agriculture",0,NA,432165.50752677,4686894.37904382,c(432165.50752677, 4686894.37904382)
"788",8182,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","Agriculture",0,NA,431504.847565649,4687275.02032951,c(431504.847565649, 4687275.02032951)
"789",8183,"Legacy verification","Surface Scatter","Annual agriculture","Annual agriculture",NA,"0",NA,"0","4 - seriously damaged","Agriculture",0,NA,431490.719227294,4687429.25958149,c(431490.719227294, 4687429.25958149)
"790",8184,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"0.9","4 - seriously damaged","Agriculture",0,NA,431401.129774737,4687576.76262236,c(431401.129774737, 4687576.76262236)
"791",8185,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"2.3","3 - damaged","Agriculture",0,NA,431584.247922431,4685133.13263975,c(431584.247922431, 4685133.13263975)
"792",8186,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",54,"1.2","4 - seriously damaged","Agriculture",0,NA,431207.129348716,4685307.98485523,c(431207.129348716, 4685307.98485523)
"793",8187,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"28",25,"1.1","4 - seriously damaged","Agriculture",0,NA,431170.192413749,4685277.78165556,c(431170.192413749, 4685277.78165556)
"794",9623,"Legacy verification","Uncertain Mound","Scrub","Scrub",NA,"0",NA,"0","0 - No observation","No observation",0,NA,422391.713960815,4698831.88196651,c(422391.713960815, 4698831.88196651)
"795",9624,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"20",19,"1.6","3 - damaged","Looting",0,NA,421796.467542691,4697790.27752969,c(421796.467542691, 4697790.27752969)
"796",9625,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"18",NA,"1.5","3 - damaged","Looting",0,NA,422079.45320067,4697685.74980189,c(422079.45320067, 4697685.74980189)
"797",8402,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"28",NA,"1.9","3 - damaged","Construction",0,NA,463806.542791911,4694773.59186309,c(463806.542791911, 4694773.59186309)
"798",9626,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",NA,"50",50,"3","0 - No observation","Construction",0,NA,422243.517341931,4697716.97303176,c(422243.517341931, 4697716.97303176)
"799",9627,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"22",20,"1.2","4 - seriously damaged","Looting",0,NA,423266.316193231,4697263.76521507,c(423266.316193231, 4697263.76521507)
"800",8403,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"35",NA,"2.5","2 - minor damage","Looting",0,NA,464451.604793816,4693782.67670351,c(464451.604793816, 4693782.67670351)
"801",9628,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"24",23,"1.2","2 - minor damage","Looting",0,NA,423291.044952359,4697261.11492443,c(423291.044952359, 4697261.11492443)
"802",8188,"Legacy verification","Burial Mound","Annual agriculture","Other",NA,"45",40,"0.8","3 - damaged","Agriculture",0,NA,475526.310742726,4697105.34964372,c(475526.310742726, 4697105.34964372)
"803",8189,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"0.8","5 - extinct or near extinct","Agriculture",0,NA,475556.792191615,4697052.46960817,c(475556.792191615, 4697052.46960817)
